actuary_48_econ_25	25. 아래와 같은 국민소득결정 모형에서 잠재적 국민소득수준 $Y^* = 2{,}500$을 달성하기 위한 추가적인 정부지출은?\n$Y = C + I + G$\n$C = 500 + 0.6(Y - T)$\n$I = 200$\n$G = 100$\n$T = 200$\n(단, $Y$는 총생산, $C$는 민간소비, $I$는 투자, $G$는 정부지출, $T$는 조세수입이다.)	① 80 ||| ② 100 ||| ③ 120 ||| ④ 200
actuary_48_econ_26	26. 아래 밑줄 친 괄호 안에 들어갈 내용으로 옳은 것은?\nIS-LM 모형에서 정부지출의 변화는 (_______) 균형생산량에 더 큰 영향을 미친다.	① LM곡선이 수평일수록 ||| ② 한계소비성향이 작을수록 ||| ③ 금리변화에 대한 화폐수요의 민감도가 작을수록 ||| ④ 소득변화에 대한 화폐수요의 민감도가 클수록
actuary_48_econ_27	27. 아래와 같은 거시경제 모형에서 음(-)의 기울기를 갖는 $IS$곡선이 평탄해지는 경우를 <보기>에서 모두 고르면?\n$Y = C + I + \overline{G} + (\overline{X} - M)$\n$C = c(1 - t)Y$\n$I = \overline{I} - br$\n$M = qY$\n(단, $Y$는 총생산, $C$는 소비, $I$는 투자, $\overline{G}$는 고정 정부지출, $\overline{X}$는 고정 수출, $M$은 수입, $\overline{I}$는 고정 투자, $r$은 이자율, $0 < c, t, b, q < 1$이며, $IS$곡선은 수평축이 $Y$, 수직축이 $r$인 평면에 그려진다.)\n<보기>\nㄱ. $c$가 클수록\nㄴ. $t$가 클수록\nㄷ. $b$가 클수록\nㄹ. $q$가 클수록	① ㄱ, ㄴ ||| ② ㄱ, ㄷ ||| ③ ㄴ, ㄷ ||| ④ ㄴ, ㄹ
actuary_48_econ_28	28. 총수요-총공급 분석하에서 거시경제정책으로 경기안정과 물가안정을 동시에 추구할 수 없는 경우를 <보기>에서 모두 고르면?\n<보기>\nㄱ. 단기 총공급충격 발생 시\nㄴ. 장기 총공급충격 발생 시\nㄷ. 수요충격 발생 시	① ㄱ ||| ② ㄴ ||| ③ ㄷ ||| ④ ㄱ, ㄴ, ㄷ
actuary_48_econ_29	29. 아래와 같은 폐쇄경제모형에서 균형 총생산($Y$)과 인플레이션율($\pi$)은?\n$C = 100 + 0.5(Y - T)$\n$I = 70 - 10r$\n$T = G = 0$\n$r = 4 + 0.5\pi$\n$Y = 10 + 40\pi$\n(단, $C$는 민간소비, $I$는 투자, $T$는 세금, $G$는 정부지출, $r$은 실질금리이다.)	① $(Y, \pi) = (90, 2)$ ||| ② $(Y, \pi) = (130, 3)$ ||| ③ $(Y, \pi) = (170, 4)$ ||| ④ $(Y, \pi) = (210, 5)$
actuary_48_econ_30	30. A국 경제는 초기에 장기 균형상태에 있고 이력현상(hysteresis)은 발생하지 않는다. 총수요-총공급 분석에서 부정적인(negative) 수요충격과 부정적인 단기 총공급충격이 동시에 발생할 때 균형 생산량과 인플레이션에 미치는 장기적인 영향은?	① 인플레이션율과 생산량은 초기 균형과 동일한 수준으로 돌아간다. ||| ② 초기 균형에 비해 인플레이션율은 상승하고 생산량은 감소한다. ||| ③ 인플레이션율은 하락하나 생산량은 초기 균형 수준으로 돌아간다. ||| ④ 인플레이션율의 변화는 불확실하나 생산량은 초기 균형에 비해 감소한다.
actuary_48_econ_31	31. 중앙은행의 대차대조표에 대한 설명으로 옳지 않은 것은?	① 지급준비금은 중앙은행의 부채이다. ||| ② 화폐발행액은 중앙은행의 부채이다. ||| ③ 본원통화는 화폐발행액과 지급준비금으로 구성된다. ||| ④ 시중은행이 보유하고 있는 시재금은 중앙은행의 자산이다.
actuary_48_econ_32	32. 수익률곡선에 대한 기대가설 이론에 따를 때 현재 1년 만기, 2년 만기, 3년 만기 국채 수익률이 각각 4%, 5%, 6%이다. 2년 뒤 1년 만기 국채 기대수익률은?	① 5% ||| ② 6% ||| ③ 7% ||| ④ 8%
actuary_48_econ_33	33. 거시건전성정책 수단의 활용 방식으로 옳은 것을 <보기>에서 모두 고르면?\n<보기>\nㄱ. 호황기에 경기대응 완충자본금(countercyclical capital buffer)을 늘린다.\nㄴ. 불황기에 담보할인율(haircuts)을 높인다.\nㄷ. 호황기에 시중은행의 비예금성 부채에 대해 은행세(bank levy)를 부과한다.\nㄹ. 불황기에 소득 대비 부채상환 비율(debt service to income ratio)을 낮춘다.	① ㄱ, ㄴ ||| ② ㄱ, ㄷ ||| ③ ㄴ, ㄹ ||| ④ ㄴ, ㄷ, ㄹ
actuary_48_econ_34	34. 새고전학파 이론에 대한 설명으로 옳지 않은 것은?	① 예상하지 못한 정부의 갑작스러운 정책은 장단기 모두 효과가 없다고 주장하였다. ||| ② 정부 정책 변화에 따른 경제주체의 행동 변화를 고려하지 않는 거시경제모형으로는 정책효과를 분석할 수 없다고 비판하였다. ||| ③ 합리적 기대와 시장청산 가정하에 일반균형 거시경제 모형을 제시하였다. ||| ④ 대표적 새고전학파 이론인 실물경기변동 이론은 화폐정책의 역할을 생략하였다.
actuary_48_econ_35	35. 1인당 생산함수가 $y_t = z_t k_t^\alpha$일 때, 솔로우(Solow) 성장모형에서 균제상태(steady state)의 황금률 자본량에 대한 설명으로 옳지 않은 것은? (단, $y_t$는 1인당 생산량, $z_t$는 기술수준, $k_t$는 1인당 자본량, $0 < \alpha < 1$이다.)	① 인구성장률과 기술진보율이 0%라면 황금률 자본량에서 자본의 한계생산성은 자본 감가상각률과 일치한다. ||| ② 생산에서 저축을 뺀 값은 황금률 자본량에서 최대화된다. ||| ③ 균제상태의 1인당 자본량이 황금률 자본량보다 작을 때 저축률의 상승은 1인당 자본량을 증가시킨다. ||| ④ 균제상태의 1인당 자본량이 황금률 자본량보다 작을 때 저축률의 상승은 1인당 소비량을 감소시킨다.
actuary_48_econ_36	36. 솔로우(Solow) 경제성장모형에서 총생산함수는 $Y_t = K_t^\alpha (E_t L_t)^{1-\alpha}$이다. 인구증가율이 $n$, 노동효율성 증가율이 $g$, 감가상각률이 $\delta$, 저축률이 $s$일 때 균제상태(steady state)에서 $L_t / Y_t$의 성장률은? (단, $0 < \alpha < 1$, $Y_t$는 총생산, $K_t$는 총자본, $L_t$은 총인구, $E_t$는 노동의 효율성이다.)	① $-n$ ||| ② $-g$ ||| ③ $\frac{1}{n}$ ||| ④ $\frac{1}{g}$
actuary_48_econ_37	37. 생산함수 $Y = z K^{0.3} L^{0.7}$에서 총요소생산성에 대한 설명으로 옳은 것은? (단, $Y$는 생산량, $z$는 총요소생산성, $K$는 자본량, $L$은 노동량이다.)	① 자본과 노동의 상대적인 부존 상태에 따라 결정된다. ||| ② 자본과 노동이 2배 증가하면 총요소생산성도 2배 증가한다. ||| ③ AI 기술진보는 총요소생산성에 영향을 주지 않는다. ||| ④ 경제제도의 변화는 총요소생산성을 변화시킨다.
actuary_48_econ_38	38. 경기변동에 대한 설명으로 옳지 않은 것은?	① 투자는 경기순응적이다. ||| ② 신용스프레드는 경기역행적이다. ||| ③ 소비 변동성이 GDP 변동성보다 크게 나타나는 현상을 '소비변동성 퍼즐'이라고 한다. ||| ④ 실물경기변동이론은 경기변동의 주요 원인으로 총수요 측면을 강조한다.
actuary_48_econ_39	39. 경상수지 흑자 요인으로 옳은 것은?	① 외국인이 국내에 현지법인을 설립하고 공장을 건설하였다. ||| ② 국내 거주 부모가 외국에 있는 자녀에게 생활비를 송금하였다. ||| ③ 국내 항공사가 외국인에게 항공권을 판매하였다. ||| ④ 국내 기업이 외국인 노동자에게 임금을 지급하였다.
actuary_48_econ_40	40. 트럼프 2기에서는 수입제품 관세부과를 통한 MAGA(Make America Great Again)를 주장하고 있다. 트럼프 2기의 관세 정책이 미국의 경제에 미치는 장기적인 영향에 대해 다음 중 먼델-플레밍(Mundell-Fleming) 모형의 예측으로 옳은 것은?	① 미국의 수입제품 가격의 상승으로 수입이 감소하고 순수출이 증가하여 총소득을 증가시킨다. ||| ② 상대국의 보복조치로 인하여 미국의 수출을 감소시켜 미국의 순수출 및 총소득에 미치는 영향은 불확실하다. ||| ③ 변동환율제하에서 미국의 순수출 및 총소득에 영향을 주지 않는다. ||| ④ 고정환율제하에서 미국의 순수출 및 총소득에 영향을 주지 않는다.
