actuary_44_econ_11	노동수요는 $E^D = 1{,}000 - 50w$이고, 노동공급은 $E^S = 100w - 800$이다. 최저임금을 16으로 설정할 경우에 발생하는 경제적 순손실은 얼마인가? (단, $w$는 임금이다.)	200 ||| 400 ||| 600 ||| 1,400
actuary_44_econ_12	이윤을 극대화하는 A기업의 생산함수가 $Q = 5L^{1/2} K^{1/2}$이다. A기업은 생산을 시작하기 전에 이미 자본재 1단위당 2의 임대료에 4단위의 자본재를 임대하였고, 이윤극대화 생산을 위해 노동투입을 결정하려고 한다. 임금이 2일 때 다음 설명 중 옳은 것은? (단, $Q$는 생산량, $L$은 노동, $K$는 자본, 생산물시장과 생산요소시장은 모두 완전경쟁적이다.)	총고정비용은 2이다. ||| 평균가변비용은 $\dfrac{2}{25}Q$이다. ||| 한계비용은 $\dfrac{Q}{25}$이다. ||| 평균비용은 $\dfrac{2}{25}Q + 2$이다.
actuary_44_econ_13	역선택과 도덕적 해이에 대한 설명으로 옳지 않은 것은?	비대칭정보로 인해 발생하는 문제이다. ||| 역선택의 발생원인은 은폐된 행동이고, 도덕적 해이의 발생원인은 은폐된 특성이다. ||| 단체보험, 강제보험은 역선택의 문제를 완화시킨다. ||| 성과에 대한 유인부여는 도덕적 해이의 문제를 완화시킨다.
actuary_44_econ_14	$X$재에 대한 수요곡선은 $P^D = 10 - 2Q$이고 공급곡선은 $P^S = 5 + 3Q$이다. 소비자잉여와 생산자잉여는? (단, $P^D$는 소비자가 지불하는 가격, $P^S$는 생산자가 받는 가격이고, $Q$는 수량이다.)	$1, \dfrac{1}{2}$ ||| $2, \dfrac{1}{2}$ ||| $1, \dfrac{3}{2}$ ||| $2, \dfrac{3}{2}$
actuary_44_econ_15	A지역에 두 명의 소비자 甲과 乙이 살고 있다. 공기의 질을 $Q$, 공기질에 대한 한계지불의사를 $P$라고 할 경우, 공기질에 대한 甲의 수요는 $Q_\text{甲} = 1 - P$, 乙의 수요는 $Q_\text{乙} = 2 - 2P$이다. 공기질 $Q$를 공급할 때의 한계비용이 $MC = Q$라고 할 때, 사회적 최적 공기질은?	$\dfrac{4}{5}$ ||| $\dfrac{3}{5}$ ||| $\dfrac{2}{5}$ ||| $\dfrac{1}{5}$
actuary_44_econ_16	소비자 甲의 효용함수 $U(X, Y) = X^\alpha Y^{1-\alpha}$이다. $X = 2$, $Y = 4$일 때, 소비자 甲의 한계대체율($X$재 1단위를 얻기 위해 포기할 용의가 있는 $Y$재 단위)이 4라고 하면, $\alpha$의 크기는?	$\dfrac{1}{3}$ ||| $\dfrac{1}{2}$ ||| $\dfrac{2}{3}$ ||| 1
actuary_44_econ_17	기업 A와 기업 B가 경쟁하고 있는 복점시장의 수요함수는 $P = 150 - Q_M = 150 - (Q_A + Q_B)$, 각 기업의 한계비용은 $MC_A = MC_B = 30$이다. 쿠르노 균형생산량과 이때 A와 B의 이윤을 구하면? (단, $P$는 시장가격, $Q_M$은 시장 전체 수요량, $Q_A$는 A의 생산량, $Q_B$는 B의 생산량이다.)	20, 800, 800 ||| 40, 800, 1,600 ||| 60, 1,600, 800 ||| 80, 1,600, 1,600
actuary_44_econ_18	바이오 기업인 甲은 상용화가 가능한 치매치료 신약을 개발하였고, 이를 자신이 직접 생산하여 판매하려는 계획을 갖고 있다. 그런데 이를 알게 된 기업 乙은 甲에게 신약 제조방법을 포함한 일체의 권리를 매입하겠다고 제안하였다. 현재 甲은 식품의약품 관리청의 승인을 기다리고 있으며, 승인 여부 및 甲의 선택에 따른 甲의 이윤 크기는 다음과 같다. 甲이 기대이윤을 극대화할 때, 甲의 합리적 선택과 기대이윤은?\n\n| 승인 여부 | 확률 | 乙에 권리매도 | 甲이 생산판매 |\n|---|---|---|---|\n| 승인 | 10% | 100억원 | 1,000억원 |\n| 거절 | 90% | 100억원 | -20억원 |	乙에 권리매도, 100억원 ||| 甲이 생산판매, 82억원 ||| 乙에 권리매도, 90억원 ||| 甲이 생산판매, 1,000억원
actuary_44_econ_19	공공재에 대한 소비자 A, B, C의 수요함수는 각각 $P_A = 20 - Q$, $P_B = 40 - Q$, $P_C = 60 - Q$이다. 공공재 공급에 따른 한계비용이 90일 때, 공공재의 최적 공급량 수준은? (단, $P$는 가격, $Q$는 수량이다.)	5 ||| 10 ||| 15 ||| 20
actuary_44_econ_20	기업 A의 단기총비용함수는 $STC = 3K + 12Q^2 K^{-1}$이다. 시장은 경쟁적이고 시장가격은 3이다. 이때 A의 자본이 $K = 40$이라면, 극대화된 이윤은? (단, $Q$는 산출량, $K$는 자본이다.)	-102.5 ||| -112.5 ||| -122.5 ||| -132.5
actuary_44_econ_21	현금예금비율(민간보유 현금통화/요구불예금)이 0.6이고 지급준비율(지급준비금/요구불예금)이 0.2라면, M1 통화승수는?	1 ||| 2 ||| 3 ||| 4
actuary_44_econ_22	통화량 목표제와 이자율 목표제에 대한 설명으로 옳은 것은?	화폐수요함수가 명목국민소득만의 함수라면 이자율 조절이 용이해진다. ||| 화폐수요가 이자율에 민감할수록 통화량 조절을 통한 경기안정화 정책의 유효성이 커진다. ||| 중앙은행은 기준금리를 통해 장기 실질이자율을 통제할 수 있다. ||| 화폐수요함수가 외부충격으로 변동하면 통화량과 이자율 목표를 동시에 달성하기 어렵다.
actuary_44_econ_23	다음은 A국가의 경제를 나타낸다. 총생산 갭을 제거하기 위해 정부지출을 얼마나 변화시켜야 하는가?\n\n$C = 3{,}000 + 0.5(Y - T), I = 1{,}500, G = 2{,}500, NX = 200, T = 2{,}000, Y^* = 12{,}000$\n\n(단, $C$는 소비, $Y$는 소득, $T$는 조세, $I$는 투자, $G$는 정부지출, $NX$는 순수출, $Y^*$는 잠재생산량이다.)	200 증가 ||| 400 증가 ||| 200 감소 ||| 400 감소
actuary_44_econ_24	화폐수요함수가 $\dfrac{M^d}{P} = 5{,}000 - 5{,}000 i$이고, 기대물가상승률은 10%, 화폐공급은 8,000, 물가수준은 2이다. 피셔효과가 성립할 때 균형실질이자율은 얼마인가? (단, $M^d$는 화폐수요, $P$는 물가수준, $i$는 소수로 표시된 명목이자율이다.)	8% ||| 9% ||| 10% ||| 11%
actuary_44_econ_25	A경제의 지급준비율이 실질이자율의 함수로서 $0.4 - 2r$이고, 현금/요구불예금 비율이 0.2, 물가수준은 1로 고정되어 있다고 한다. 본원통화는 100이고, 화폐수요함수는 $L(Y, r) = 0.5Y - 10r$이다. 실질이자율이 10%인 경우, 화폐시장이 균형을 이루는 소득수준은 얼마인가? (단, $Y$는 실질소득, $r$은 소수로 표시한 실질이자율이다.)	302 ||| 402 ||| 502 ||| 602
actuary_44_econ_26	솔로우(Solow) 성장모형이 다음과 같이 주어진 경우 균제상태(steady state)에서 자본 1단위당 산출량은? (단, 기술진보는 없다.)\n\n- 총생산함수: $Y = 2L^{1/2} K^{1/2}$ (단, $Y$는 총산출량, $K$는 총자본량이다.)\n- 감가상각률 5%, 인구증가율 5%, 저축률 20%	0.2 ||| 0.4 ||| 0.5 ||| 0.8
actuary_44_econ_27	A국에서 2019년에 실업자가 일자리를 구할 확률은 20%이며, 취업자가 일자리를 잃고 실업자가 될 확률은 4%이다. 2019년 초의 실업자 수가 500만 명인 경우 2020년 초의 실업률은? (단, A국 경제의 생산가능인구는 4,000만 명, 경제활동참가율은 75%이다. 또한 생산가능인구와 경제활동참가율은 불변이며, 경제활동인구와 비경제활동인구 사이의 이동은 없다고 가정한다.)	11.1% ||| 14.5% ||| 15.5% ||| 16.7%
actuary_44_econ_28	다음 채권 중 만기수익률(Yield to Maturity)이 가장 높은 것은?	95원에 구입한 액면가 100원인 무이표 1년 만기 채권 ||| 100원에 구입한 연이자 5원인 무한 만기 채권 ||| 100원에 구입한 액면가 100원, 연이자 5원인 1년 만기 채권 ||| 100원에 구입한 액면가 100원, 연이자 5원인 2년 만기 채권
actuary_44_econ_29	기대 인플레이션 상승이 채권시장에 미치는 영향으로 옳은 것은?	채권 공급이 감소한다. ||| 채권 수요가 증가한다. ||| 채권 거래량이 증가한다. ||| 채권 가격이 하락한다.
actuary_44_econ_30	폐쇄경제 거시경제모형이 다음과 같이 주어져 있다. $\alpha = 0.8, \beta = 0$일 때 다음 중 옳은 것은?\n\n소비함수: $C = a + \alpha Y_d, Y_d = Y - T$\n투자함수: $I = b - \beta r$\n정부재정: $G = \overline{G}, T = \overline{T}$\n화폐수요함수: $l^d = v + \gamma Y_d - \eta r$\n화폐공급함수: $l^s = \overline{l^s}$\n시장청산조건: $Y = C + I + G$ 및 $l^d = l^s$\n\n(단, $C$는 소비, $Y_d$는 가처분 소득, $Y$는 생산, $T$는 조세, $I$는 투자, $r$은 실질이자율, $G$는 정부지출, $l^d$는 화폐수요, $l^s$는 화폐 공급, $a, b, v, \alpha, \beta, \gamma, \eta, \overline{G}, \overline{T}, \overline{l^s}$는 양의 상수이다.)	정부지출 승수는 4이다. ||| 균형재정 승수는 1이다. ||| 통화량을 늘리면 생산이 증가한다. ||| 통화량을 늘리면 이자율이 상승한다.
actuary_44_econ_31	다음 중 시계열 차원의 거시건전성 정책수단으로서 금융의 경기순응성을 완화하기 위한 정책으로 옳지 않은 것은?	호황기에 은행의 의무 자기자본비율을 높인다. ||| 불황기에 LTV(Loan-to-Value)을 높인다. ||| 호황기에 대손충당금 적립의무를 높인다. ||| 불황기에 은행 자산에 은행세(bank levy)를 부과한다.
actuary_44_econ_32	국민계정에서 투자가 전년도와 동일할 때 다음 설명 중 옳은 것은?	국민저축이 증가했다면 순자본 유입이 증가했을 것이다. ||| 균형재정 하에서 민간저축이 증가했다면 순자본 유출이 감소했을 것이다. ||| 경상수지 균형 하에서 민간저축이 증가했다면 재정수지가 악화되었을 것이다. ||| 민간저축은 변화가 없고 재정수지가 악화되었다면 경상수지가 개선되었을 것이다.
actuary_44_econ_33	자본, 노동 및 총요소생산성이 성장에 기여한 정도를 측정하는 성장회계식이 다음과 같다. $\alpha = 0.4$, $\dfrac{\Delta Y}{Y} = 2\%$일 때 성장률에 대한 자본의 성장 기여율이 80%라면 $\dfrac{\Delta K}{K}$는?\n\n$\dfrac{\Delta Y}{Y} = \dfrac{\Delta z}{z} + \alpha \dfrac{\Delta K}{K} + (1 - \alpha) \dfrac{\Delta L}{L}$\n\n(단, $Y$는 총생산, $z$는 총요소생산성, $K$는 자본, $L$은 노동, $0 < \alpha < 1$, $\Delta$는 변수의 증가분을 의미한다.)	2% ||| 4% ||| 6% ||| 8%
actuary_44_econ_34	소비자물가지수에 관한 설명으로 옳은 것을 모두 고르면?\n\nㄱ. 재화가 질적으로 개선되는 경우 생활비용이 과소평가될 가능성이 있다.\nㄴ. 특정 재화 가격이 상승하여 소비재 사이의 대체가 발생하는 경우 생활비용이 과대평가될 가능성이 있다.\nㄷ. 재화 가격에 부여되는 가중치가 매년 조정되어 체감 생활비용의 변화를 반영할 수 있다.	ㄱ ||| ㄴ ||| ㄱ, ㄴ ||| ㄱ, ㄴ, ㄷ
actuary_44_econ_35	실업률 $u$와 인플레이션 $\pi$ 사이의 관계식이 다음과 같다. 다음의 설명 중 옳은 것은?\n\n$\pi = \pi^e + h(u - u_n)$\n\n(단, $\pi^e$는 기대 인플레이션, $u_n$은 자연실업률, 함수 $h(\cdot)$는 $h(0) = 0, h'(\cdot) < 0$이다.)	적응적 기대를 가정하는 경우 장기에서도 화폐의 초중립성이 성립하지 않는다. ||| 합리적 기대를 가정하는 경우 $\pi > \pi^e$이면 $u < u_n$이 될 수 있다. ||| 합리적 기대 하에서 통화정책이 예상가능한 경우에도 화폐의 초중립성이 성립하지 않는다. ||| 적응적 기대를 가정하는 경우 단기에 인플레이션과 실업률은 상충(trade off) 관계가 존재하지 않는다.
actuary_44_econ_36	금융상품 A의 기대수익률은 3%, 표준편차는 2%, 금융상품 B의 기대수익률은 5%, 표준편차는 2%이다. 위험을 최소화하기 위해 A와 B에 분산투자할 때, 다음 중 옳지 않은 것은?	A와 B에 같은 비율로 투자하면 기대수익률은 4%이다. ||| A와 B의 수익률 사이의 상관계수가 -1이면 헤지(hedge) 투자가 가능하다. ||| A와 B의 수익률 사이의 상관계수가 0이면 분산투자의 위험 감소 효과가 없다. ||| A와 B의 수익률 사이의 상관계수가 -1보다 크면 위험회피 투자자는 A보다 B에 더 높은 비중으로 투자한다.
actuary_44_econ_37	이자율 평형조건(Interest Parity Condition)에 대한 설명으로 옳지 않은 것은?	국내와 해외 금융자산이 완전대체재임을 가정한다. ||| 국내 이자율이 해외 이자율보다 높으면 국내 통화가치가 하락할 것으로 기대된다. ||| 이자율 평형조건 하에서 국내외 금리차는 기대 환율변화율과 같다. ||| 이자율 평형조건을 따르는 환율은 구매력평가설이 제시하는 균형 환율에 수렴한다.
actuary_44_econ_38	국내와 해외에서 화폐교환방정식 $MV = PY$와 $M_f V_f = P_f Y_f$에 따른 화폐수량설이 성립하고 환율이 구매력 평가설 $e = \dfrac{P}{P_f}$에 따라 결정되는 경우 다음 중 옳은 것은?	국내 이자율이 해외 이자율보다 높으면 환율이 상승한다. ||| 국내 통화량이 증가하면 환율이 하락한다. ||| 국내 국민소득이 증가하면 환율이 하락한다. ||| 국내 화폐유통속도가 상승하면 환율이 하락한다.
actuary_44_econ_39	피셔효과가 성립하는 경제에서 실질이자율이 4%, 기대 인플레이션율이 6%이다. 이자소득세율이 20%인 경우 세후 명목이자율과 세후 기대실질이자율은?	세후 명목이자율 6% / 세후 기대실질이자율 2% ||| 세후 명목이자율 8% / 세후 기대실질이자율 2% ||| 세후 명목이자율 6% / 세후 기대실질이자율 4% ||| 세후 명목이자율 8% / 세후 기대실질이자율 4%
actuary_44_econ_40	다음 중 기대효용 이론에 대한 설명으로 옳지 않은 것은?	한계효용이 체감하는 효용함수를 가진 투자자는 위험 회피 성향을 보인다. ||| 한계효용이 일정한 효용함수를 가진 투자자는 기대수익에 따른 의사결정과 기대효용에 따른 의사결정이 동일하다. ||| 한계효용이 체감하는 효용함수에서 기대수익과 확실성 등가 수익의 차이를 위험 프리미엄이라고 한다. ||| 한계효용이 체증하는 효용함수를 가진 투자자는 위험-기대수익 평면에 표시한 무차별 곡선이 우상향한다.
