appraisal_2026_민법_20	20. 소멸시효의 중단에 관한 설명으로 옳은 것을 모두 고른 것은? (다툼이 있으면 판례에 따름)\nㄱ. 여러 차례의 최고가 있은 후, 재판상 청구가 있더라도 그 시효중단의 효력은 항상 최초의 최고를 한 때에 발생한다.\nㄴ. 소멸시효의 중단사유로서의 승인은 소멸시효의 진행이 개시된 이후에만 가능하고, 현존하지 아니하는 장래의 채권을 미리 승인하는 것은 채무자가 그 권리의 존재를 인식하고서 한 것이라고 볼 수 없어 허용되지 않는다.\nㄷ. 물상보증인이 그 피담보채무의 소멸을 이유로 제기한 저당권설정등기 말소등기절차이행청구소송에서 채권자 겸 저당권자가 청구기각의 판결을 구하고 피담보채권의 존재를 주장하였다고 하더라도 피담보채무의 소멸시효에 관하여 규정한 민법 제168조 소정의 ‘청구’에 해당하지 아니한다.
appraisal_2026_민법_21	21. 물권의 객체에 관한 설명으로 옳은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_22	22. 물권적 청구권에 관한 설명으로 옳지 않은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_23	23. 소유권이전등기청구권을 보전하기 위한 가등기를 한 경우에 관한 설명으로 옳지 않은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_24	24. 등기를 마치지 않더라도 물권변동의 효력이 발생하는 경우가 아닌 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_25	25. 선의취득에 관한 설명으로 옳지 않은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_26	26. 자주점유에 관한 설명으로 옳은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_27	27. 점유자와 회복자의 관계에 관한 설명으로 옳은 것을 모두 고른 것은? (다툼이 있으면 판례에 따름)\nㄱ. 선의의 점유자는 비록 법률상 원인 없이 타인의 건물을 점유·사용하고 이로 말미암아 그에게 손해를 입혔다고 하더라도 그 점유·사용으로 인한 이득을 반환할 의무는 없다.\nㄴ. 농지매매계약이 무효가 되어 그 농지의 선의의 매수인이 매도인에게 농지를 반환하는 경우, 매수인이 그 농지를 경작하여 수확을 하였다면 매수인은 그 농지에 투입한 통상필요비인 비료비용을 매도인에게 상환청구할 수 없다.\nㄷ. 점유자가 점유물의 현상을 유지하기 위하여 지출한 금액에 대하여 법원은 회복자의 청구에 의하여 상당한 상환기간을 허여하여야 한다.
appraisal_2026_민법_28	28. 상린관계에 관한 설명으로 옳지 않은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_29	29. 등기부취득시효에 관한 설명으로 옳지 않은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_30	30. 공유관계에서 각 공유지분권자가 단독으로 할 수 없는 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_31	31. 甲은 그 소유의 X토지 위에 Y건물을 신축하여 소유하고자 하는 乙과 X토지에 관하여 지상권 설정계약을 체결하였다. 이에 관한 설명으로 옳지 않은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_32	32. 관습상의 법정지상권에 관한 설명으로 옳은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_33	33. 지역권에 관한 설명으로 옳은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_34	34. 민사유치권에 관한 설명으로 옳은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_35	35. 甲 소유의 X토지를 임차하여 그 위에 Y건물을 소유하고 있는 乙은 丙과 Y건물에 관한 전세권 설정계약을 체결하였다. 이에 관한 설명으로 옳지 않은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_36	36. 다음 중 약정담보물권에 해당하는 것은?
appraisal_2026_민법_37	37. 민사유치권에 관한 설명으로 옳은 것을 모두 고른 것은? (다툼이 있으면 판례에 따름)\nㄱ. 채권과 물건 사이에 견련관계가 인정되는 경우에는 그 채무불이행으로 인한 손해배상채권과 물건 사이에도 견련관계가 인정될 수 있다.\nㄴ. 정당한 이유가 있는 때에는 유치권자가 유치물로 직접 변제에 충당할 것을 법원에 청구할 수 있으며, 이 경우 유치권자는 미리 채무자에게 통지하지 않아도 된다.\nㄷ. 점유를 침탈당한 유치권자가 점유회수의 소를 제기하여 승소판결을 받았더라도 점유를 회복하지 못하는 한 유치권이 부활하지 않는다.\nㄹ. 유치권자의 선관주의의무 위반을 이유로 한 유치권소멸청구권은 특별한 사정이 없는 한 유치권자의 선관주의의무 위반이 있은 이후에 유치물의 소유권을 취득한 제3자도 이를 행사할 수 있다.
appraisal_2026_민법_38	38. 乙이 甲으로부터 100만 원을 차용하면서 그가 착용하고 있던 X시계에 관하여 甲에게 질권을 설정한 경우에 관한 설명으로 옳지 않은 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_39	39. 민법상 저당권의 객체가 될 수 있는 것은? (다툼이 있으면 판례에 따름)
appraisal_2026_민법_40	40. 근저당권에 관한 설명으로 옳지 않은 것은? (다툼이 있으면 판례에 따름)
