appraisal_2026_부동산학원론_100	100. 종합부동산세에 관한 설명으로 옳은 것을 모두 고른 것은?\nㄱ. 과세방식은 인별합산방식이다.\nㄴ. 과세대상은 재산세와 동일하다.\nㄷ. 과세기준일은 재산세와 동일하다.\nㄹ. 납세의무 확정방법은 부과징수방식이지만, 예외적으로 신고납부방식이 허용된다.\nㅁ. 현재 물납과 분납이 모두 허용된다.
appraisal_2026_부동산학원론_101	101. 투자규모와 투자기간이 동일한 상호배타적인 부동산 투자안 A, B가 있다. 투자시점에만 현금유출이 발생하고 보유기간 및 매각시점에는 현금유입만 발생한다. 각 투자안은 보유기간 동안 순영업소득(NOI)이 일정하다. A의 내부수익률(IRR)은 12%, B의 내부수익률은 15%이다. 투자자의 요구수익률이 8%일 때, 순현재가치(NPV)는 A가 B보다 크다. 이에 관한 설명으로 옳은 것은? (단, 주어진 조건에 한함)
appraisal_2026_부동산학원론_102	102. 위험회피형 투자자가 평균분산지배원리를 적용하여 투자안을 검토하고 있다. 이 투자자의 효용함수는 2차 함수 형태이며, 각 자산의 수익률은 정규분포를 따른다. 각 자산의 기대수익률과 표준편차가 다음과 같을 때 옳은 것은?\n[구분] 자산A | 자산B | 자산C\n기대수익률: 8% | 12% | ?\n표준편차: 4% | ? | 10%
appraisal_2026_부동산학원론_103	103. 위험회피형 투자자가 다음 조건의 두 자산 X, Y를 대상으로 포트폴리오를 구성하려고 한다. 이에 관한 설명으로 옳은 것은? (단, 주어진 조건에 한함)\n○ X와 Y의 기대수익률의 표준편차: $\sigma_x < \sigma_y$\n○ X와 Y의 투자비중: $w_x \geq 0$, $w_y \geq 0$, $w_x + w_y = 1$
appraisal_2026_부동산학원론_104	104. 부동산 투자분석기법에 관한 설명으로 옳지 않은 것은? (단, 주어진 조건에 한함)
appraisal_2026_부동산학원론_105	105. 우리나라에 상장된 부동산투자회사(REITs)에 관한 설명으로 옳지 않은 것은?
appraisal_2026_부동산학원론_106	106. 부동산증권에 관한 설명으로 옳은 것은?
appraisal_2026_부동산학원론_107	107. 다음 조건의 주택담보대출이 있다. 6회차에 변동금리를 적용하여 산정되는 원리금 상환액에 가장 가까운 값은? (단, 주어진 조건에 한함)\n○ 대출원금은 26,000만원이며 대출기간은 20년이다.\n○ 대출원리금은 원리금균등분할방식으로 매년 말 1회 상환한다.\n○ 1회차부터 5회차까지 고정금리를 적용하며, 대출금리는 연 2.4%이다.\n○ 6회차부터 변동금리를 적용하며, 6회차의 대출금리는 연 6.0%이다.\n○ 원리금상환액은 각 금리적용 시점의 잔여 대출기간과 잔여금을 기준으로 한다.\n○ 연금의 현가계수(2.4%, 15년): 12.4729, 연금의 현가계수(2.4%, 20년): 15.7374\n○ 연금의 현가계수(6.0%, 15년): 9.7122, 연금의 현가계수(6.0%, 20년): 11.4699
appraisal_2026_부동산학원론_108	108. 이자율과 할인율이 연 8%로 일정할 때, A, B, C를 크기 순서로 나열한 것은? (단, 주어진 자료에 한하며, 모든 현금흐름은 연말에 발생함)\n○ A: 2차년도부터 6차년도까지 매년 250만원씩 받는 연금의 현재가치\n○ B: 2차년도부터 6차년도까지 매년 200만원씩 받는 연금의 6차년도의 미래가치\n○ C: 1차년도에 40만원을 받고 매년 전년대비 3%씩 수령액이 증가하는 성장형 영구연금의 현재가치\n○ 연금의 현가계수(8%, 5년): 3.9927, 연금의 현가계수(8%, 6년): 4.6229\n○ 연금의 내가계수(8%, 5년): 5.8666, 연금의 내가계수(8%, 6년): 7.3359
appraisal_2026_부동산학원론_109	109. 한국주택금융공사의 주택담보노후연금(주택연금)에 관한 설명으로 옳은 것은?
appraisal_2026_부동산학원론_110	110. 지분금융(equity financing)에 해당하지 않는 것은?
appraisal_2026_부동산학원론_111	111. 부동산관리방식에 관한 설명으로 옳지 않은 것은?
appraisal_2026_부동산학원론_112	112. 민간투자 사업방식에 관한 설명으로 옳은 것을 모두 고른 것은?\nㄱ. BTO방식은 기반시설의 완공과 동시에 국가나 지방자치단체로 공공에 소유권이 귀속되는 방식으로, 운영과 관리에 대한 책임이 공공에 있다.\nㄴ. BOT방식은 민간사업자가 투자비를 조달하여 기반시설을 건설한 후 일정기간 운영하고 사업기간이 종료될 때 공공에 소유권을 이전하는 방식으로, 주로 대규모 프로젝트에서 사용된다.\nㄷ. BLT방식은 민간사업자가 투자비를 조달하고 기반시설을 건설한 후 운영권을 임대하여 투자비를 회수하고, 약정기간 만료 후에 소유권이 공공에 이전된다.\nㄹ. BOO방식은 민간사업자가 기반시설을 건설한 후 공공에 소유권을 이전하는 방식으로, 투자비 회수가 어려워 사전 목표 수익률이 확보되어야 한다.
appraisal_2026_부동산학원론_113	113. 도시 및 주거환경정비법령상 정비기반시설에 해당하는 것은 모두 몇 개인가?\n○ 구거  ○ 녹지  ○ 지역난방시설\n○ 하천  ○ 광장  ○ 가스공급시설
appraisal_2026_부동산학원론_114	114. 공시지가기준법을 적용하여 대상토지를 8,463,000원/㎡으로 감정평가한 경우 개별요인 중 접근조건에 대한 비교치는? (단, 주어진 자료에 한하고, 개별요인비교는 상승식으로 하며, 접근조건은 소수점 셋째자리에서 반올림하여 둘째자리까지 표시함)\n○ 표준지공시지가: 6,510,000원/㎡\n○ 지가변동률(공시기준일~기준시점): -0.128%\n○ 지역요인: 1.00\n○ 개별요인\n[개별요인] 가로조건 1.08 | 접근조건 ? | 환경조건 1.00 | 획지조건 0.97 | 행정적조건 1.00 | 기타조건 1.00\n○ 그 밖의 요인 보정: 1.30
appraisal_2026_부동산학원론_115	115. 다음 자료를 활용하여 산출한 시산가액을 기초로 1차년도 순영업소득에 적용할 대상부동산의 환원이율은? (단, 주어진 조건에 한하며, 환원이율은 백분율로 표시하되 소수점 둘째자리에서 반올림하여 첫째자리까지 표시함)\n○ 예상 연간 순영업소득(NOI): 매년 말 1회 발생\n1차년도: 1,000만원, 2차년도: 1,100만원, 3차년도: 1,200만원\n○ 보유기간: 3년\n○ 보유기간 만료 후 예상 재매도가치: 20,000만원\n○ 연간 할인율: 7.0%\n○ 연 기준 일시불의 현가계수\n(7.0%, 1년): 0.93458, (7.0%, 2년): 0.87344, (7.0%, 3년): 0.81630
appraisal_2026_부동산학원론_116	116. 감정평가 실무기준상 감정평가업자의 수임제한 이유에 해당하지 않는 것은?
appraisal_2026_부동산학원론_117	117. 감정평가 실무기준상 건물의 감정평가방법으로 옳지 않은 것은?
appraisal_2026_부동산학원론_118	118. 감정평가에 관한 규칙상 물건별 평가방법에 관한 내용으로 옳지 않은 것은?
appraisal_2026_부동산학원론_119	119. 거래사례비교법에 관한 내용으로 옳지 않은 것은?
appraisal_2026_부동산학원론_120	120. 부동산신탁에 관한 설명으로 옳지 않은 것은?
